seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label,filename
1917.0,0.3333333333333333,640957,1000000,240415,230997,250894,18328,344059,4333,67983,1000000,121402,1000000,578104,14073,76275,256846,74096,42333,786982,35867,201750,28130,112508,18754,24808,140848,54907,18480,60236,167187,534943,1000000,25.300122825833643,36.67,100091_3806_0700309,2021-07-08 22:47:42.200,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1920.0,0.3333333333333333,641202,1000000,240270,230697,250715,18337,344053,4336,67935,1000000,121379,1000000,578124,14084,76199,256702,73999,42307,787230,35860,201757,28134,112518,18752,24810,141223,54888,18479,60190,167163,534827,1000000,25.366055320923355,36.68,100091_3806_0700309,2021-07-08 22:47:45.200,0.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1923.0,0.3333333333333333,640925,1000000,240439,231418,250932,18337,343758,4340,67900,1000000,121396,1000000,577944,14076,76196,256877,74017,42325,787244,35868,201799,28131,112510,18756,24798,141148,54883,18478,60210,167051,534914,1000000,25.34542008334881,36.688473361116266,100091_3806_0700309,2021-07-08 22:47:48.200,1.152663888373184,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1926.0,0.3333333333333333,640763,1000000,240593,230794,250557,18327,343861,4337,67922,1000000,121390,1000000,577964,14077,76229,256769,74005,42340,787658,35861,201751,28132,112498,18757,24811,141024,54821,18483,60246,167139,534889,1000000,25.3422760037705,36.6722760037705,100091_3806_0700309,2021-07-08 22:47:51.200,3.113800188525019,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1929.0,0.3333333333333333,641397,1000000,240328,231245,250867,18330,343417,4335,67909,1000000,121419,1000000,577825,14082,76201,256554,74039,42311,787543,35870,201759,28132,112487,18755,24808,141000,54906,18479,60214,167195,534874,1000000,25.33315573837569,36.68315573837569,100091_3806_0700309,2021-07-08 22:47:54.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1932.0,0.3333333333333333,641276,1000000,240373,230871,250834,18331,343478,4337,67908,1000000,121349,1000000,577849,14076,76203,256832,74114,42328,787157,35866,201736,28131,112506,18756,24808,141090,54872,18479,60237,167351,534713,1000000,25.34,36.69,100091_3806_0700309,2021-07-08 22:47:57.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1935.0,0.3333333333333333,640871,1000000,240173,231241,250807,18329,343460,4337,67901,1000000,121439,1000000,578016,14083,76199,256678,74137,42305,786970,35868,201700,28135,112513,18757,24813,141158,54902,18479,60235,167417,534941,1000000,25.330430328404468,36.68478483579776,100091_3806_0700309,2021-07-08 22:48:00.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1938.0,0.3333333333333333,640838,1000000,240608,231160,250767,18330,343642,4339,67910,1000000,121377,1000000,577860,14078,76232,256745,74094,42319,787228,35871,201733,28134,112525,18755,24811,141003,54838,18479,60224,167400,534859,1000000,25.301239117497158,36.68,100091_3806_0700309,2021-07-08 22:48:03.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1941.0,0.3333333333333333,641717,1000000,240403,231413,250841,18331,343543,4337,67925,1000000,121380,1000000,577921,14077,76174,256666,74072,42285,786222,35866,201768,28132,112521,18753,24808,141024,54902,18481,60256,167346,534902,1000000,25.33008196128629,36.687520490321575,100091_3806_0700309,2021-07-08 22:48:06.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1944.0,0.3333333333333333,641383,1000000,240366,231513,250714,18332,343584,4338,67850,1000000,121299,1000000,577944,14075,76153,256841,73990,42338,786844,35861,201725,28133,112540,18755,24814,140967,54867,18473,60261,167361,534928,1000000,25.35171842521333,36.67707039369667,100091_3806_0700309,2021-07-08 22:48:09.200,5.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1947.0,0.3333333333333333,640900,1000000,240385,231637,250741,18328,343250,4339,67917,1000000,121369,1000000,577826,14078,76174,256884,74088,42308,785578,35859,201693,28128,112489,18751,24811,141015,54892,18471,60232,167239,534903,1000000,25.33810644645282,36.67,100091_3806_0700309,2021-07-08 22:48:12.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1950.0,0.3333333333333333,641548,1000000,240134,231228,250495,18328,343642,4341,67919,1000000,121343,1000000,577865,14076,76181,256754,73944,42312,785947,35868,201714,28128,112509,18755,24809,141075,54881,18474,60247,167235,534893,1000000,25.351198769310443,36.672397538620885,100091_3806_0700309,2021-07-08 22:48:15.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1953.0,0.3333333333333333,641581,1000000,240139,231599,250800,18328,343812,4341,67945,1000000,121361,1000000,577573,14073,76277,256762,74035,42339,786752,35861,201771,28128,112512,18751,24806,140873,54904,18473,60170,167196,534808,1000000,25.3304815566387,36.6704815566387,100091_3806_0700309,2021-07-08 22:48:18.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1956.0,0.3333333333333333,641153,1000000,240081,230795,250556,18333,343931,4339,67927,1000000,121390,1000000,577716,14079,76239,256969,74041,42348,786888,35868,201779,28131,112517,18750,24811,141068,54904,18474,60192,167379,534846,1000000,25.34023565574021,36.67023565574021,100091_3806_0700309,2021-07-08 22:48:21.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1959.0,0.3333333333333333,642794,1000000,240217,231853,250552,18329,343278,4340,67930,1000000,121422,1000000,577865,14078,76157,256925,74011,42319,785979,35866,201704,28134,112488,18759,24806,140994,54861,18479,60210,167344,534951,1000000,25.33903786999721,36.68807573999441,100091_3806_0700309,2021-07-08 22:48:24.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1962.0,0.3333333333333333,642520,1000000,240366,231274,250619,18333,343690,4337,67894,1000000,121368,1000000,578025,14077,76216,256856,74029,42319,787306,35864,201682,28134,112490,18752,24812,140917,54875,18475,60192,167246,534877,1000000,25.33415770613257,36.67584229386743,100091_3806_0700309,2021-07-08 22:48:27.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1965.0,0.3333333333333333,641914,1000000,239812,231347,250539,18330,343256,4337,67917,1000000,121374,1000000,577825,14082,76223,256801,73970,42322,787758,35867,201711,28133,112492,18752,24814,140994,54914,18474,60232,167222,535000,1000000,25.362784028639517,36.68518935242634,100091_3806_0700309,2021-07-08 22:48:30.200,4.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1968.0,0.3333333333333333,642412,1000000,239617,231497,250495,18324,343667,4339,67885,1000000,121378,1000000,578204,14077,76190,256723,73956,42318,788151,35863,201728,28134,112501,18753,24810,141061,54870,18480,60208,167288,534865,1000000,25.35687179388113,36.68625641223775,100091_3806_0700309,2021-07-08 22:48:33.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1971.0,0.3333333333333333,642272,1000000,239764,231334,250434,18324,343618,4338,67922,1000000,121366,1000000,578191,14081,76233,256688,74020,42326,788593,35869,201681,28133,112513,18756,24808,140944,54864,18478,60244,167381,534984,1000000,25.33793846209524,36.69396923104762,100091_3806_0700309,2021-07-08 22:48:36.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1974.0,0.3333333333333333,642829,1000000,240004,230801,250468,18329,343574,4343,67889,1000000,121413,1000000,578397,14079,76187,256762,74027,42344,788642,35869,201702,28133,112485,18755,24816,141034,54865,18475,60204,167191,534802,1000000,25.32469262319109,36.67938524638219,100091_3806_0700309,2021-07-08 22:48:39.200,2.7653688404451784,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1977.0,0.3333333333333333,642227,1000000,239958,231030,250490,18331,343455,4339,67909,1000000,121399,1000000,578375,14076,76239,256601,74048,42340,787856,35865,201710,28131,112506,18756,24824,141111,54877,18476,60217,167284,534985,1000000,25.346210418623045,36.67540347287435,100091_3806_0700309,2021-07-08 22:48:42.200,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1980.0,0.3333333333333333,641857,1000000,240019,230962,250354,18328,343438,4344,67894,1000000,121414,1000000,578162,14079,76212,256719,74105,42345,787116,35873,201749,28128,112504,18755,24812,141147,54895,18477,60217,167264,534917,1000000,25.330737710023914,36.692295084009565,100091_3806_0700309,2021-07-08 22:48:45.200,1.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1983.0,0.3333333333333333,641040,1000000,240129,231160,250514,18326,343421,4340,67887,1000000,121374,1000000,577938,14078,76179,256792,74022,42330,785900,35875,201729,28135,112503,18754,24809,140959,54921,18475,60219,167269,534478,1000000,25.376938986541063,36.69,100091_3806_0700309,2021-07-08 22:48:48.200,1.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1986.0,0.3333333333333333,642283,1000000,240337,231067,250663,18325,343514,4341,67904,1000000,121373,1000000,577792,14078,76202,256772,73994,42328,786530,35871,201688,28132,112481,18757,24811,141046,54863,18480,60221,167307,534695,1000000,25.33,36.68386714782528,100091_3806_0700309,2021-07-08 22:48:51.200,1.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1989.0,0.3333333333333333,640600,1000000,240005,231559,250499,18330,343324,4337,67887,1000000,121313,1000000,578000,14077,76216,256643,73971,42355,786545,35870,201685,28134,112492,18756,24817,140909,54849,18480,60187,167268,534784,1000000,25.341465163033387,36.68706967393322,100091_3806_0700309,2021-07-08 22:48:54.200,1.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1992.0,0.3333333333333333,641357,1000000,239925,230879,250430,18328,343126,4339,67881,1000000,121339,1000000,577895,14079,76238,256704,73959,42344,785953,35874,201696,28136,112472,18756,24821,141034,54796,18478,60228,167467,534789,1000000,25.32072671300821,36.7,100091_3806_0700309,2021-07-08 22:48:57.200,1.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1995.0,0.3333333333333333,640247,1000000,240250,231420,250592,18327,343344,4338,67920,1000000,121386,1000000,578215,14080,76170,256733,74007,42317,786997,35886,201696,28132,112475,18757,24832,140870,54813,18476,60220,167215,534898,1000000,25.350010247601094,36.68,100091_3806_0700309,2021-07-08 22:49:00.200,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
1998.0,0.3333333333333333,642802,1000000,240170,231101,250691,18326,343586,4340,67904,1000000,121321,1000000,578186,14077,76216,256721,73994,42377,786800,35876,201722,28134,112452,18756,24821,140953,54815,18476,60196,167239,534989,1000000,25.322279264534966,36.69075975484499,100091_3806_0700309,2021-07-08 22:49:03.200,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2001.0,0.3333333333333333,640998,1000000,240335,231263,250628,18329,343318,4339,67928,1000000,121388,1000000,578158,14076,76093,256792,74018,42317,786898,35874,201697,28131,112456,18754,24825,140895,54827,18477,60197,167249,535053,1000000,25.33698461430115,36.688492307150575,100091_3806_0700309,2021-07-08 22:49:06.200,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2004.0,0.3333333333333333,641787,1000000,240214,231172,250232,18332,343071,4340,67885,1000000,121363,1000000,578067,14076,76195,256682,74050,42338,786998,35867,201693,28124,112469,18751,24826,140969,54755,18476,60209,167289,534813,1000000,25.34,36.68,100091_3806_0700309,2021-07-08 22:49:09.200,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2007.0,0.3333333333333333,641807,1000000,240347,230666,250367,18320,343344,4343,67881,1000000,121327,1000000,577588,14065,76139,256508,74155,42333,786804,35864,201639,28118,112461,18748,24823,141046,54694,18471,60176,167192,534592,1000000,25.336024592776944,36.66,100091_3806_0700309,2021-07-08 22:49:12.200,2.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2010.0,0.3333333333333333,642605,1000000,240182,230638,250356,18316,343412,4340,67875,1000000,121284,1000000,577757,14064,76192,256605,74203,42353,785519,35859,201717,28119,112454,18753,24818,140877,54733,18467,60253,167246,534797,1000000,25.35,36.64812018501871,100091_3806_0700309,2021-07-08 22:49:15.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2013.0,0.3333333333333333,641853,1000000,240276,230478,250374,18321,343221,4338,67899,1000000,121354,1000000,577867,14066,76157,256541,74155,42308,785780,35858,201684,28113,112465,18750,24816,140910,54771,18466,60207,167277,534768,1000000,25.3453995892654,36.63,100091_3806_0700309,2021-07-08 22:49:18.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2016.0,0.3333333333333333,641547,1000000,240160,231339,250447,18320,343184,4336,67857,1000000,121429,1000000,577974,14071,76199,256702,74199,42344,786901,35862,201676,28121,112463,18752,24818,140894,54838,18477,60214,167265,534757,1000000,25.35,36.64548918657519,100091_3806_0700309,2021-07-08 22:49:21.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2019.0,0.3333333333333333,642404,1000000,239953,231186,250345,18324,343281,4335,67867,1000000,121346,1000000,578382,14072,76210,256610,74167,42355,786721,35871,201625,28122,112479,18755,24828,141021,54888,18469,60209,167388,534708,1000000,25.35,36.64627049276439,100091_3806_0700309,2021-07-08 22:49:24.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2022.0,0.3333333333333333,641211,1000000,240075,231154,250392,18321,343342,4342,67858,1000000,121360,1000000,578309,14072,76212,256602,74102,42341,786250,35869,201654,28125,112486,18754,24822,141005,54822,18477,60191,167395,534734,1000000,25.357120902179968,36.66712090217997,100091_3806_0700309,2021-07-08 22:49:27.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2025.0,0.3333333333333333,640904,1000000,240118,230939,250679,18329,343500,4340,67912,1000000,121326,1000000,578720,14075,76211,256646,74122,42341,786366,35873,201650,28124,112473,18756,24830,141073,54850,18473,60217,167265,534742,1000000,25.33416410336165,36.67,100091_3806_0700309,2021-07-08 22:49:30.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2028.0,0.3333333333333333,641592,1000000,240143,230721,250748,18321,343485,4343,67883,1000000,121411,1000000,578734,14074,76294,256563,74163,42350,784603,35875,201626,28125,112484,18754,24832,141005,54827,18480,60211,167354,534744,1000000,25.34,36.668711340244194,100091_3806_0700309,2021-07-08 22:49:33.200,2.5644329877902656,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2031.0,0.3333333333333333,641365,1000000,239932,230698,250623,18322,343483,4341,67933,1000000,121388,1000000,578756,14072,76264,256877,74178,42370,785660,35878,201702,28123,112485,18752,24833,141134,54816,18473,60188,167313,534593,1000000,25.35,36.68840163805277,100091_3806_0700309,2021-07-08 22:49:36.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2034.0,0.3333333333333333,641128,1000000,240018,230957,250639,18325,343186,4337,67890,1000000,121367,1000000,578591,14075,76193,256674,74148,42365,785491,35875,201695,28124,112480,18756,24839,140981,54835,18476,60201,167341,534791,1000000,25.3451050746497,36.6748949253503,100091_3806_0700309,2021-07-08 22:49:39.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2037.0,0.3333333333333333,641550,1000000,240017,231037,250721,18332,343077,4339,67882,1000000,121342,1000000,578352,14074,76229,256540,74081,42345,785753,35873,201672,28127,112485,18752,24823,140859,54911,18470,60222,167357,534809,1000000,25.322889347160636,36.68096311572021,100091_3806_0700309,2021-07-08 22:49:42.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2040.0,0.3333333333333333,640948,1000000,239810,231338,250676,18329,343240,4341,67903,1000000,121308,1000000,578354,14071,76246,256656,74102,42326,786500,35881,201714,28126,112473,18752,24836,140992,54820,18477,60190,167308,534632,1000000,25.328288933983217,36.67828893398322,100091_3806_0700309,2021-07-08 22:49:45.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2043.0,0.3333333333333333,642596,1000000,239863,231087,250582,18322,342921,4337,67877,1000000,121354,1000000,578414,14076,76200,256752,74164,42345,786725,35866,201673,28125,112481,18752,24825,140962,54883,18479,60199,167145,534651,1000000,25.32,36.667551228844935,100091_3806_0700309,2021-07-08 22:49:48.200,3.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2046.0,0.3333333333333333,640538,1000000,240104,230579,250514,18325,343278,4343,67931,1000000,121318,1000000,578412,14070,76216,256696,74086,42383,787649,35873,201671,28123,112474,18750,24832,140862,54879,18480,60171,167288,534794,1000000,25.33278688580655,36.68680327854836,100091_3806_0700309,2021-07-08 22:49:51.200,2.6803278548363183,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
2049.0,0.3333333333333333,640885,1000000,240013,230661,250290,18326,343260,4335,67890,1000000,121327,1000000,578294,14073,76246,256496,74158,42328,787473,35864,201639,28115,112484,18751,24833,140951,54909,18478,60162,167379,534864,1000000,25.35581874687091,36.68209062656455,100091_3806_0700309,2021-07-08 22:49:54.200,2.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,exposure,IAF_2107082215_100091_5d34c4d9
